peak,epsilon,fuel
0.6927272727272727,0.0,0.5827573362437102
0.7012626262626263,0.0,0.5817979710037833
0.7097979797979798,0.0,0.5808652354236187
0.7183333333333333,0.0,0.5799580348463105
0.7268686868686869,0.0,0.5790753338544209
0.7354040404040404,0.0,0.5782161523128526
0.7439393939393939,0.0,0.5773795617249762
0.7524747474747475,0.0,0.5765646818734429
0.761010101010101,0.0,0.575770677720045
0.7695454545454545,0.0,0.5749967565416005
0.778080808080808,0.0,0.5742421652811462
0.7866161616161615,0.0,0.5735061880957756
0.7951515151515152,0.0,0.5727881440842898
0.8036868686868687,0.0,0.5720873851794522
0.8122222222222222,0.0,0.5714032941910944
0.8207575757575758,0.0,0.5707352829876198
0.8292929292929293,0.0,0.5700827908046092
0.8378282828282828,0.0,0.5694452826702794
0.8463636363636363,0.0,0.5688222479384787
0.8548989898989898,0.0,0.5682131989207397
0.8634343434343434,0.0,0.5676176696096713
0.871969696969697,0.0,0.5670352144866478
0.8805050505050505,0.0,0.566465407407368
0.8890404040404041,0.0,0.5659078405594128
0.8975757575757576,0.0,0.5653621234864289
0.9061111111111111,0.0,0.5648278821740204
0.9146464646464646,0.0,0.5643047581928411
0.9231818181818181,0.0,0.5637924078947535
0.9317171717171717,0.0,0.5632905016582559
0.9402525252525252,0.0,0.5627987231796903
0.9487878787878787,0.0,0.5623167688070209
0.9573232323232324,0.0,0.5618443469132282
0.9658585858585859,0.0,0.561381177306597
0.9743939393939394,0.0,0.5609269906753862
0.9829292929292929,0.0,0.5604815280645646
0.9914646464646464,0.0,0.5600445403824714
1.0,0.0,0.5596157879354225
0.112,0.05,inf
0.11264406779661017,0.05,inf
0.11328813559322035,0.05,inf
0.11393220338983051,0.05,inf
0.11457627118644068,0.05,inf
0.11522033898305085,0.05,inf
0.11586440677966102,0.05,inf
0.11650847457627118,0.05,inf
0.11715254237288136,0.05,inf
0.11779661016949153,0.05,inf
0.11844067796610169,0.05,19.683838792338598
0.11908474576271186,0.05,10.954745999580231
0.11972881355932204,0.05,8.31219089722524
0.1203728813559322,0.05,6.91740213912656
0.12101694915254238,0.05,6.024333019593435
0.12166101694915255,0.05,5.391355509439051
0.12230508474576271,0.05,4.913464486687616
0.12294915254237287,0.05,4.536727852813607
0.12359322033898305,0.05,4.230238747222876
0.12423728813559322,0.05,3.974851184763504
0.12488135593220338,0.05,3.757991633391624
0.12552542372881356,0.05,3.57101852198808
0.12616949152542373,0.05,3.407771974647555
0.1268135593220339,0.05,3.2637277097774406
0.12745762711864406,0.05,3.1354785965713443
0.12810169491525425,0.05,3.0204037826844514
0.12874576271186441,0.05,2.9164501498855078
0.12938983050847458,0.05,2.821983656682573
0.13003389830508474,0.05,2.735685612224342
0.1306779661016949,0.05,2.656478671887135
0.13132203389830507,0.05,2.583472990938659
0.13196610169491524,0.05,2.515926355456262
0.13261016949152543,0.05,2.4532141975372186
0.1332542372881356,0.05,2.394806724899122
0.13389830508474576,0.05,2.3402512533952224
0.13454237288135593,0.05,2.2891583998859812
0.1351864406779661,0.05,2.2411911772692417
0.13583050847457626,0.05,2.196056297725769
0.13647457627118645,0.05,2.153497174840429
0.1371186440677966,0.05,2.1132882461233455
0.13776271186440678,0.05,2.0752303314830236
0.13840677966101694,0.05,2.0391468116114737
0.1390508474576271,0.05,2.004880460587307
0.13969491525423727,0.05,1.972290804456268
0.14033898305084747,0.05,1.941251905690192
0.14098305084745763,0.05,1.9116504947694462
0.1416271186440678,0.05,1.8833843864638833
0.14227118644067796,0.05,1.8563611309843115
0.14291525423728813,0.05,1.8304968599690667
0.1435593220338983,0.05,1.8057152949382278
0.14420338983050845,0.05,1.7819468918934374
0.14484745762711865,0.05,1.7591281005388504
0.1454915254237288,0.05,1.7372007204291475
0.14613559322033898,0.05,1.7161113394264822
0.14677966101694914,0.05,1.6958108423324785
0.1474237288135593,0.05,1.676253979577755
0.1480677966101695,0.05,1.657398987496586
0.14871186440677966,0.05,1.6392072530628503
0.14935593220338983,0.05,1.621643017073865
0.15,0.05,1.6046731106871617
0.155,0.05,1.4901027867520011
0.16353535353535353,0.05,1.3451163606255463
0.17207070707070707,0.05,1.2403201806081623
0.1806060606060606,0.05,1.160762687128789
0.18914141414141414,0.05,1.0981649875755992
0.19767676767676767,0.05,1.0475477339825503
0.2062121212121212,0.05,1.0057254976005816
